Word,TF Divider
"(11, 'pinggir')",0.05555555555555555
"(12, 'pantai')",0.10526315789473684
"(12, 'ujung')",0.05263157894736842
"(12, 'timur')",0.05263157894736842
"(12, 'pulau')",0.05263157894736842
"(12, 'madura')",0.05263157894736842
"(12, 'ditumbuhin')",0.05263157894736842
"(12, 'ribu')",0.05263157894736842
"(12, 'cemara')",0.05263157894736842
"(12, 'laut')",0.05263157894736842
"(12, 'indah')",0.05263157894736842
"(12, 'hampar')",0.05263157894736842
"(12, 'pasir')",0.05263157894736842
"(12, 'putih')",0.05263157894736842
"(12, 'lembut')",0.05263157894736842
"(12, 'jadi')",0.10526315789473684
"(12, 'layak')",0.05263157894736842
"(12, 'destinasi')",0.05263157894736842
"(13, 'pantai')",0.07692307692307693
"(13, 'bagus')",0.07692307692307693
"(13, 'ombak')",0.07692307692307693
"(13, 'wahana')",0.07692307692307693
"(13, 'main')",0.07692307692307693
"(13, 'kuda')",0.07692307692307693
"(13, 'sewa')",0.07692307692307693
"(13, 'pendopo')",0.07692307692307693
"(13, 'jajan')",0.07692307692307693
"(13, 'tetep')",0.07692307692307693
"(13, 'jaga')",0.07692307692307693
"(13, 'bersih')",0.07692307692307693
"(13, 'iya')",0.07692307692307693
"(14, 'pantai')",0.4
"(14, 'indah')",0.2
"(14, 'moga')",0.2
"(14, 'management')",0.2
"(15, 'pantai')",0.1
"(15, 'bilang')",0.1
"(15, 'bersih')",0.1
"(15, 'kunjung')",0.1
"(15, 'tengah')",0.1
"(15, 'minggu')",0.1
"(15, 'ramai')",0.1
"(15, 'nyaman')",0.1
"(15, 'kumpul')",0.1
"(15, 'keluarga')",0.1
"(16, 'kondisi')",0.058823529411764705
"(16, 'pantai')",0.058823529411764705
"(16, 'lumayan')",0.058823529411764705
"(16, 'bersih')",0.058823529411764705
"(16, 'santa')",0.058823529411764705
"(16, 'awat')",0.058823529411764705
"(16, 'area')",0.058823529411764705
"(16, 'main')",0.058823529411764705
"(16, 'anak')",0.058823529411764705
"(16, 'jual')",0.058823529411764705
"(16, 'makan')",0.058823529411764705
"(16, 'harga')",0.058823529411764705
"(16, 'jangkau')",0.058823529411764705
"(16, 'saran')",0.058823529411764705
"(16, 'coba')",0.058823529411764705
"(16, 'rujak')",0.058823529411764705
"(16, 'sana')",0.058823529411764705
"(17, 'jalan')",0.03125
"(17, 'wisata')",0.03125
"(17, 'bagus')",0.03125
"(17, 'mulus')",0.03125
"(17, 'lalu')",0.03125
"(17, 'lancar')",0.03125
"(17, 'pantai')",0.0625
"(17, 'awat')",0.03125
"(17, 'bersih')",0.0625
"(17, 'now')",0.03125
"(17, 'watching')",0.03125
"(17, 'main')",0.03125
"(17, 'pasir')",0.03125
"(17, 'anak')",0.03125
"(17, 'cocok')",0.0625
"(17, 'harga')",0.03125
"(17, 'tiket')",0.03125
"(17, 'masuk')",0.03125
"(17, 'pas')",0.03125
"(17, 'weekend')",0.03125
"(17, 'org')",0.03125
"(17, 'kena')",0.03125
"(17, 'rb')",0.03125
"(17, 'wc')",0.03125
"(17, 'nya')",0.03125
"(17, 'piknik')",0.03125
"(17, 'pohon')",0.03125
"(17, 'pinus')",0.03125
"(17, 'adem')",0.03125
"(18, 'pantai')",0.10526315789473684
"(18, 'lokasi')",0.05263157894736842
"(18, 'ujung')",0.05263157894736842
"(18, 'timur')",0.10526315789473684
"(18, 'pulang')",0.05263157894736842
"(18, 'madura')",0.05263157894736842
"(18, 'tepat')",0.05263157894736842
"(18, 'kabupaten')",0.05263157894736842
"(18, 'sumenep')",0.10526315789473684
"(18, 'kota')",0.05263157894736842
"(18, 'arah')",0.05263157894736842
"(18, 'daya')",0.05263157894736842
"(18, 'indah')",0.05263157894736842
"(18, 'hampar')",0.05263157894736842
"(18, 'pasir')",0.05263157894736842
"(18, 'putih')",0.05263157894736842
"(19, 'bagus')",0.16666666666666666
"(19, 'foto')",0.16666666666666666
"(19, 'kuda')",0.16666666666666666
"(19, 'makan')",0.16666666666666666
"(19, 'pinggir')",0.16666666666666666
"(19, 'pantai')",0.16666666666666666
"(20, 'kota')",0.08333333333333333
"(20, 'jalan')",0.16666666666666666
"(20, 'jam')",0.08333333333333333
"(20, 'an')",0.08333333333333333
"(20, 'kesana')",0.08333333333333333
"(20, 'bagus')",0.08333333333333333
"(20, 'lubang')",0.08333333333333333
"(20, 'pantai')",0.08333333333333333
"(20, 'luas')",0.08333333333333333
"(20, 'bersih')",0.08333333333333333
"(20, 'fasilitas')",0.08333333333333333
"(21, 'lombang')",0.0625
"(21, 'salah')",0.0625
"(21, 'wisata')",0.0625
"(21, 'kenal')",0.0625
"(21, 'sumenep')",0.0625
"(21, 'standar')",0.0625
"(21, 'pantai')",0.0625
"(21, 'gazebo')",0.0625
"(21, 'duduk')",0.0625
"(21, 'unjung')",0.0625
"(21, 'lumayan')",0.0625
"(21, 'pilih')",0.0625
"(21, 'makan')",0.0625
"(21, 'jual')",0.0625
"(21, 'baju')",0.0625
"(21, 'anak')",0.0625
"(22, 'pantai')",0.16666666666666666
"(22, 'lombang')",0.05555555555555555
"(22, 'kenal')",0.05555555555555555
"(22, 'salah')",0.05555555555555555
"(22, 'destinasi')",0.05555555555555555
"(22, 'wisata')",0.05555555555555555
"(22, 'pulau')",0.05555555555555555
"(22, 'madura')",0.05555555555555555
"(22, 'hampar')",0.05555555555555555
"(22, 'pasir')",0.05555555555555555
"(22, 'luas')",0.05555555555555555
"(22, 'lumayan')",0.05555555555555555
"(22, 'bersih')",0.05555555555555555
"(22, 'pohon')",0.05555555555555555
"(22, 'cemara')",0.05555555555555555
"(22, 'keliling')",0.05555555555555555
"(23, 'hutan')",0.09090909090909091
"(23, 'cemara')",0.09090909090909091
"(23, 'udang')",0.09090909090909091
"(23, 'bikin')",0.09090909090909091
"(23, 'sejuk')",0.09090909090909091
"(23, 'rindang')",0.09090909090909091
"(23, 'panas')",0.09090909090909091
"(23, 'matahari')",0.09090909090909091
"(23, 'terik')",0.18181818181818182
"(23, 'siang')",0.09090909090909091
"(24, 'pantai')",0.05555555555555555
"(24, 'bagus')",0.05555555555555555
"(24, 'ombak')",0.05555555555555555
"(24, 'cocok')",0.05555555555555555
"(24, 'main')",0.05555555555555555
"(24, 'anak')",0.05555555555555555
"(24, 'fasilitas')",0.05555555555555555
"(24, 'tunjang')",0.05555555555555555
"(24, 'awat')",0.1111111111111111
"(24, 'jalan')",0.05555555555555555
"(24, 'rusak')",0.05555555555555555
"(24, 'kamar')",0.05555555555555555
"(24, 'mandi')",0.05555555555555555
"(24, 'musholla')",0.05555555555555555
"(24, 'wushu')",0.05555555555555555
"(24, 'air')",0.05555555555555555
"(24, 'mati')",0.05555555555555555
"(25, 'woooww')",0.16666666666666666
"(25, 'pantai')",0.16666666666666666
"(25, 'kuta')",0.16666666666666666
"(25, 'bal')",0.16666666666666666
"(25, 'ombak')",0.16666666666666666
"(25, 'surfing')",0.16666666666666666
"(26, 'pantai')",0.09523809523809523
"(26, 'bersih')",0.047619047619047616
"(26, 'ombak')",0.047619047619047616
"(26, 'cenderung')",0.047619047619047616
"(26, 'tenang')",0.047619047619047616
"(26, 'saran')",0.047619047619047616
"(26, 'season')",0.047619047619047616
"(26, 'hindar')",0.047619047619047616
"(26, 'padat')",0.047619047619047616
"(26, 'unjung')",0.047619047619047616
"(26, 'pohon')",0.047619047619047616
"(26, 'cemara')",0.047619047619047616
"(26, 'sewa')",0.047619047619047616
"(26, 'kuda')",0.047619047619047616
"(26, 'jalan')",0.09523809523809523
"(26, 'pinggir')",0.047619047619047616
"(26, 'kedai')",0.09523809523809523
"(26, 'jual')",0.047619047619047616
"(27, 'bagus')",0.05
"(27, 'sih')",0.05
"(27, 'pantai')",0.05
"(27, 'sayang')",0.05
"(27, 'jalan')",0.05
"(27, 'lokasi')",0.05
"(27, 'rusak')",0.05
"(27, 'sampah')",0.05
"(27, 'sera')",0.05
"(27, 'kayak')",0.05
"(27, 'awat')",0.05
"(27, 'gitu')",0.05
"(27, 'moga')",0.05
"(27, 'depan')",0.05
"(27, 'kelola')",0.05
"(27, 'baik')",0.05
"(27, 'salah')",0.05
"(27, 'opsi')",0.05
"(27, 'wisata')",0.05
"(27, 'sumenep')",0.05
"(28, 'pantai')",0.2
"(28, 'bagus')",0.2
"(28, 'awat')",0.2
"(28, 'kurang')",0.2
"(28, 'fasilitas')",0.2
"(29, 'suasana')",0.07692307692307693
"(29, 'laut')",0.07692307692307693
"(29, 'tenang')",0.07692307692307693
"(29, 'hampar')",0.07692307692307693
"(29, 'pasir')",0.07692307692307693
"(29, 'putih')",0.07692307692307693
"(29, 'hijau')",0.07692307692307693
"(29, 'pohon')",0.07692307692307693
"(29, 'cemara')",0.07692307692307693
"(29, 'udang')",0.07692307692307693
"(29, 'aman')",0.07692307692307693
"(29, 'anak')",0.07692307692307693
"(29, 'mandi')",0.07692307692307693
"(30, 'pantai')",0.1
"(30, 'indah')",0.1
"(30, 'rekreasi')",0.05
"(30, 'warga')",0.05
"(30, 'kota')",0.05
"(30, 'sumenep')",0.05
"(30, 'bersih')",0.05
"(30, 'jajah')",0.05
"(30, 'kuda')",0.05
"(30, 'pohon')",0.05
"(30, 'cemara')",0.1
"(30, 'udang')",0.1
"(30, 'jual')",0.05
"(30, 'bonsai')",0.05
"(30, 'bawa')",0.05
"(30, 'pulang')",0.05
"(31, 'destinasi')",0.25
"(31, 'wajib')",0.25
"(31, 'kunjung')",0.25
"(31, 'sumenep')",0.25
"(32, 'pantai')",0.13043478260869565
"(32, 'slopeng')",0.043478260869565216
"(32, 'asri')",0.043478260869565216
"(32, 'sejuk')",0.043478260869565216
"(32, 'nyaman')",0.043478260869565216
"(32, 'hampar')",0.043478260869565216
"(32, 'pasir')",0.043478260869565216
"(32, 'putih')",0.043478260869565216
"(32, 'pesona')",0.043478260869565216
"(32, 'suara')",0.043478260869565216
"(32, 'kicau')",0.043478260869565216
"(32, 'burung')",0.043478260869565216
"(32, 'angin')",0.043478260869565216
"(32, 'laut')",0.043478260869565216
"(32, 'milir')",0.043478260869565216
"(32, 'ombak')",0.043478260869565216
"(32, 'tarik')",0.043478260869565216
"(32, 'pohon')",0.043478260869565216
"(32, 'cemara')",0.043478260869565216
"(32, 'udang')",0.043478260869565216
"(32, 'indah')",0.043478260869565216
"(33, 'bagus')",0.16666666666666666
"(33, 'lumayan')",0.16666666666666666
"(33, 'bersih')",0.3333333333333333
"(33, 'air')",0.16666666666666666
"(33, 'parkir')",0.16666666666666666
"(34, 'pantai')",0.13333333333333333
"(34, 'bersih')",0.06666666666666667
"(34, 'bebas')",0.06666666666666667
"(34, 'sampah')",0.06666666666666667
"(34, 'sayang')",0.06666666666666667
"(34, 'akses')",0.06666666666666667
"(34, 'jalan')",0.06666666666666667
"(34, 'rusakk')",0.06666666666666667
"(34, 'pada')",0.06666666666666667
"(34, 'kesasar')",0.06666666666666667
"(34, 'wktu')",0.06666666666666667
"(34, 'pkek')",0.06666666666666667
"(34, 'google')",0.06666666666666667
"(34, 'maps')",0.06666666666666667
"(35, 'jam')",0.1
"(35, 'sepiii')",0.1
"(35, 'lihat')",0.1
"(35, 'sunrise')",0.1
"(35, 'subhanallah')",0.1
"(35, 'kereeennn')",0.1
"(35, 'pantai')",0.1
"(35, 'luas')",0.1
"(35, 'cocok')",0.1
"(35, 'anak')",0.1
"(36, 'salah')",0.07142857142857142
"(36, 'pantai')",0.07142857142857142
"(36, 'indah')",0.07142857142857142
"(36, 'sumenep')",0.07142857142857142
"(36, 'madura')",0.07142857142857142
"(36, 'kuda')",0.07142857142857142
"(36, 'pantau')",0.07142857142857142
"(36, 'dg')",0.07142857142857142
"(36, 'bayar')",0.07142857142857142
"(36, 'ribu')",0.14285714285714285
"(36, 'karcis')",0.07142857142857142
"(36, 'lumayan')",0.07142857142857142
"(36, 'murah')",0.07142857142857142
"(37, 'puas')",0.034482758620689655
"(37, 'banget')",0.034482758620689655
"(37, 'main')",0.034482758620689655
"(37, 'pantai')",0.034482758620689655
"(37, 'lombang')",0.034482758620689655
"(37, 'pasir')",0.034482758620689655
"(37, 'putih')",0.034482758620689655
"(37, 'pandang')",0.034482758620689655
"(37, 'bagus')",0.034482758620689655
"(37, 'gak')",0.06896551724137931
"(37, 'kalah')",0.034482758620689655
"(37, 'bal')",0.034482758620689655
"(37, 'makan')",0.034482758620689655
"(37, 'murah')",0.034482758620689655
"(37, 'enak')",0.034482758620689655
"(37, 'tempat')",0.034482758620689655
"(37, 'kotor')",0.034482758620689655
"(37, 'wajar')",0.034482758620689655
"(37, 'sepi')",0.034482758620689655
"(37, 'kamar')",0.034482758620689655
"(37, 'mandi')",0.034482758620689655
"(37, 'udh')",0.034482758620689655
"(37, 'bersih')",0.034482758620689655
"(37, 'bau')",0.034482758620689655
"(37, 'now')",0.034482758620689655
"(37, 'watching')",0.034482758620689655
"(37, 'bilas')",0.034482758620689655
"(37, 'nyaman')",0.034482758620689655
"(38, 'pantai')",0.07142857142857142
"(38, 'ombak')",0.07142857142857142
"(38, 'sahabat')",0.07142857142857142
"(38, 'cocok')",0.07142857142857142
"(38, 'anak')",0.07142857142857142
"(38, 'hutan')",0.07142857142857142
"(38, 'cemara')",0.07142857142857142
"(38, 'udang')",0.07142857142857142
"(38, 'lestari')",0.07142857142857142
"(38, 'baget')",0.07142857142857142
"(38, 'jamin')",0.07142857142857142
"(38, 'gk')",0.07142857142857142
"(38, 'panas')",0.07142857142857142
"(38, 'deh')",0.07142857142857142
"(39, 'pantai')",0.2
"(39, 'bagus')",0.1
"(39, 'rindang')",0.05
"(39, 'cemara')",0.05
"(39, 'udang')",0.05
"(39, 'khas')",0.05
"(39, 'bak')",0.05
"(39, 'yogyakarta')",0.05
"(39, 'destinasi')",0.05
"(39, 'wisata')",0.05
"(39, 'madura')",0.1
"(39, 'lombang')",0.05
"(39, 'harap')",0.05
"(39, 'pemkab')",0.05
"(39, 'kelola')",0.05
"(40, 'pantai')",0.09090909090909091
"(40, 'lombang')",0.09090909090909091
"(40, 'letak')",0.045454545454545456
"(40, 'sumenep')",0.045454545454545456
"(40, 'pulau')",0.045454545454545456
"(40, 'madura')",0.045454545454545456
"(40, 'timur')",0.045454545454545456
"(40, 'kali')",0.045454545454545456
"(40, 'muas')",0.045454545454545456
"(40, 'keliling')",0.045454545454545456
"(40, 'pohon')",0.09090909090909091
"(40, 'cemara')",0.09090909090909091
"(40, 'pasir')",0.045454545454545456
"(40, 'putih')",0.045454545454545456
"(40, 'lembut')",0.045454545454545456
"(40, 'suka')",0.045454545454545456
"(40, 'spot')",0.045454545454545456
"(40, 'foto')",0.045454545454545456
"(41, 'kesini')",0.07142857142857142
"(41, 'pas')",0.07142857142857142
"(41, 'pagi')",0.07142857142857142
"(41, 'banget')",0.07142857142857142
"(41, 'warung')",0.14285714285714285
"(41, 'buka')",0.07142857142857142
"(41, 'senang')",0.07142857142857142
"(41, 'pantai')",0.07142857142857142
"(41, 'nya')",0.07142857142857142
"(41, 'sepi')",0.07142857142857142
"(41, 'asa')",0.07142857142857142
"(41, 'private')",0.07142857142857142
"(41, 'beach')",0.07142857142857142
"(42, 'pantai')",0.25
"(42, 'nya')",0.08333333333333333
"(42, 'bersih')",0.08333333333333333
"(42, 'bagus')",0.08333333333333333
"(42, 'kunjung')",0.08333333333333333
"(42, 'wisatawan')",0.08333333333333333
"(42, 'pulau')",0.08333333333333333
"(42, 'silah')",0.08333333333333333
"(42, 'libur')",0.08333333333333333
"(42, 'lembang')",0.08333333333333333
"(43, 'bersih')",0.14285714285714285
"(43, 'makan')",0.14285714285714285
"(43, 'nyaman')",0.14285714285714285
"(43, 'akses')",0.14285714285714285
"(43, 'masuk')",0.14285714285714285
"(43, 'baik')",0.14285714285714285
"(43, 'jalan')",0.14285714285714285
"(44, 'pantai')",0.14285714285714285
"(44, 'bersih')",0.14285714285714285
"(44, 'pasir')",0.14285714285714285
"(44, 'lembut')",0.14285714285714285
"(44, 'tuk')",0.14285714285714285
"(44, 'bejemur')",0.14285714285714285
"(44, 'badan')",0.14285714285714285
"(45, 'pantai')",0.3333333333333333
"(45, 'bersih')",0.3333333333333333
"(45, 'puas')",0.3333333333333333
"(46, 'air')",0.16666666666666666
"(46, 'bersih')",0.16666666666666666
"(46, 'banget')",0.16666666666666666
"(46, 'sayang')",0.16666666666666666
"(46, 'pasir')",0.16666666666666666
"(46, 'sampah')",0.16666666666666666
"(47, 'suka')",0.14285714285714285
"(47, 'banget')",0.14285714285714285
"(47, 'panorama')",0.14285714285714285
"(47, 'pantai')",0.14285714285714285
"(47, 'fasiltas')",0.14285714285714285
"(47, 'lengkap')",0.14285714285714285
"(47, 'nyaman')",0.14285714285714285
"(48, 'cocok')",0.08333333333333333
"(48, 'libur')",0.08333333333333333
"(48, 'keluarga')",0.08333333333333333
"(48, 'murah')",0.08333333333333333
"(48, 'riah')",0.08333333333333333
"(48, 'suasana')",0.08333333333333333
"(48, 'tenang')",0.08333333333333333
"(48, 'indah')",0.08333333333333333
"(48, 'pohon')",0.08333333333333333
"(48, 'cemara')",0.08333333333333333
"(48, 'sejuk')",0.08333333333333333
"(48, 'mata')",0.08333333333333333
"(49, 'surga')",0.125
"(49, 'sembunyi')",0.125
"(49, 'pulau')",0.125
"(49, 'madura')",0.125
"(49, 'pasir')",0.125
"(49, 'putih')",0.125
"(49, 'nya')",0.125
"(49, 'baik')",0.125
"(50, 'pantai')",0.16666666666666666
"(50, 'lombang')",0.16666666666666666
"(50, 'tutup')",0.16666666666666666
"(50, 'haduch')",0.16666666666666666
"(50, 'eman')",0.16666666666666666
"(50, 'banget')",0.16666666666666666
"(51, 'nyaman')",0.125
"(51, 'tadabur')",0.125
"(51, 'alam')",0.125
"(51, 'pantai')",0.125
"(51, 'luas')",0.125
"(51, 'pasir')",0.125
"(51, 'putih')",0.125
"(51, 'halus')",0.125
"(52, 'beda')",0.3333333333333333
"(52, 'tahun')",0.3333333333333333
"(52, 'indah')",0.3333333333333333
"(53, 'pantai')",0.15384615384615385
"(53, 'cemara')",0.07692307692307693
"(53, 'udang')",0.07692307692307693
"(53, 'indah')",0.07692307692307693
"(53, 'nyaman')",0.07692307692307693
"(53, 'susur')",0.07692307692307693
"(53, 'kuda')",0.07692307692307693
"(53, 'air')",0.07692307692307693
"(53, 'degan')",0.07692307692307693
"(53, 'hijau')",0.07692307692307693
"(53, 'hapus')",0.07692307692307693
"(53, 'dahaga')",0.07692307692307693
"(54, 'pantai')",0.16666666666666666
"(54, 'cemara')",0.16666666666666666
"(54, 'udang')",0.16666666666666666
"(54, 'main')",0.16666666666666666
"(54, 'air')",0.16666666666666666
"(54, 'kuda')",0.16666666666666666
"(55, 'bersih')",0.09090909090909091
"(55, 'pasir')",0.09090909090909091
"(55, 'putih')",0.09090909090909091
"(55, 'salah')",0.09090909090909091
"(55, 'pantai')",0.09090909090909091
"(55, 'patut')",0.09090909090909091
"(55, 'kunjung')",0.09090909090909091
"(55, 'sedia')",0.09090909090909091
"(55, 'fasilitas')",0.09090909090909091
"(55, 'dukung')",0.09090909090909091
"(55, 'mumpuni')",0.09090909090909091
"(56, 'pantai')",0.11764705882352941
"(56, 'luas')",0.058823529411764705
"(56, 'dg')",0.11764705882352941
"(56, 'pasir')",0.058823529411764705
"(56, 'putih')",0.058823529411764705
"(56, 'lengkap')",0.058823529411764705
"(56, 'kuda')",0.058823529411764705
"(56, 'pas')",0.058823529411764705
"(56, 'bareng')",0.058823529411764705
"(56, 'acara')",0.058823529411764705
"(56, 'tradisi')",0.058823529411764705
"(56, 'budaya')",0.058823529411764705
"(56, 'nya')",0.058823529411764705
"(56, 'ruame')",0.058823529411764705
"(56, 'nikmat')",0.058823529411764705
"(57, 'salah')",0.058823529411764705
"(57, 'destinasi')",0.058823529411764705
"(57, 'wisata')",0.058823529411764705
"(57, 'pantai')",0.17647058823529413
"(57, 'kabupaten')",0.058823529411764705
"(57, 'sumenep')",0.11764705882352941
"(57, 'butuh')",0.058823529411764705
"(57, 'menit')",0.058823529411764705
"(57, 'kota')",0.058823529411764705
"(57, 'spesial')",0.058823529411764705
"(57, 'pohon')",0.058823529411764705
"(57, 'cemara')",0.058823529411764705
"(57, 'tumbuh')",0.058823529411764705
"(57, 'garis')",0.058823529411764705
"(58, 'jalan')",0.1
"(58, 'masuk')",0.1
"(58, 'baik')",0.1
"(58, 'iya')",0.1
"(58, 'toilet')",0.2
"(58, 'sulit')",0.1
"(58, 'cari')",0.1
"(58, 'pas')",0.1
"(58, 'sore')",0.1
"(59, 'pantai')",0.125
"(59, 'indah')",0.125
"(59, 'pasir')",0.125
"(59, 'coklat')",0.125
"(59, 'emas')",0.125
"(59, 'rindang')",0.125
"(59, 'pohon')",0.125
"(59, 'cemara')",0.125
"(60, 'pantai')",0.2857142857142857
"(60, 'bersih')",0.14285714285714285
"(60, 'cocok')",0.14285714285714285
"(60, 'santai')",0.14285714285714285
"(60, 'kuda')",0.14285714285714285
"(60, 'tepi')",0.14285714285714285
"(61, 'pasir')",0.08333333333333333
"(61, 'putih')",0.08333333333333333
"(61, 'halus')",0.08333333333333333
"(61, 'pohon')",0.08333333333333333
"(61, 'cemara')",0.08333333333333333
"(61, 'udang')",0.08333333333333333
"(61, 'rindang')",0.08333333333333333
"(61, 'pantai')",0.08333333333333333
"(61, 'lombang')",0.08333333333333333
"(61, 'pas')",0.08333333333333333
"(61, 'libur')",0.08333333333333333
